20MICRONS,"http://www.moneycontrol.com/india/stockpricequote/miningminerals/20microns/2M
3IINFOTECH,"http://www.moneycontrol.com/india/stockpricequote/computerssoftware/3iinfotech/I11
TI,"http://www.moneycontrol.com/india/stockpricequote/castingsforgings/gaylordindustries/GIL07
TI,"http://www.moneycontrol.com/india/stockpricequote/textilesgeneral/gbglobal/MI24
TI,"http://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/gcclconstructions/GCC03
TI,"http://www.moneycontrol.com/india/stockpricequote/financeinvestments/gcmcommodityderivatives/GCD01
TI,"http://www.moneycontrol.com/india/stockpricequote/financeinvestments/gcmsecurities/GS13
TI,"http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/geekaytextiles/GKT
TI,"http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/gemspinnersindia/GSI
TI,"http://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/geminicommunications/GC17
TI,"http://www.moneycontrol.com/india/stockpricequote/diversified/generalinsurancecorporationindia/GIC12
TI,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/genericengineeringconstructionprojects/WPF
TI,"http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/genesisdevelopersresorts/GDR
TI,"http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/genesysinternationalcorporation/GIC10
TI,"http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/gennexlaboratories/GL03
TI,"http://www.moneycontrol.com/india/stockpricequote/foodprocessing/genuinecommoditiesdevelopment/GCD
TI,"http://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/geologgingindustries/GI06
TI,"http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/germanremedies/GR
TI,"http://www.moneycontrol.com/india/stockpricequote/engineering/ggautomativegears/GGA
TI,"http://www.moneycontrol.com/india/stockpricequote/textilesgeneral/ghushinefintrradeocean/GFO
TI,"http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/giengineeringsolutions/GIE01
TI,"http://www.moneycontrol.com/india/stockpricequote/textilesprocessing/ginisilkmills/GSM01
TI,"http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/ginnifilaments/GF01
TI,"http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/girnarfibres/GF02
TI,"http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/gis/GIS03
TI,"http://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/gitarenewableenergy/GRE01
TI,"http://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/gitanjaligems/GG03
TI,"http://www.moneycontrol.com/india/stockpricequote/pharmaceuticalsdrugs/glandpharma/GP14
TI,"http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/glaxosmithklinepharmaceuticals/GSK
TI,"http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/glenmarkpharma/GP08
TI,"http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/globalesolutions/GSL05
TI,"http://www.moneycontrol.com/india/stockpricequote/iteducation/globaleducation/GE02
TI,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/globalexhibitions/GE01
TI,"http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/globalfilmsbroadcasting/GFB01
TI,"http://www.moneycontrol.com/india/stockpricequote/financeinvestments/globalfinancecorporation/GFC01
TI,"http://www.moneycontrol.com/india/stockpricequote/financeinvestments/globalfinancesecurities/GFS04
TI,"http://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/globalinfrastructuretechnologies/MHC
TI,"http://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/globalknitfab/GKL
TI,"http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/globallandmasterscorporation/MS19
TI,"http://www.moneycontrol.com/india/stockpricequote/financeinvestments/globalsecurities/GS01
TI,"http://www.moneycontrol.com/india/stockpricequote/textilesprocessing/globalsyntex/GS09
TI,"http://www.moneycontrol.com/india/stockpricequote/transportlogistics/globalvectrahelicorp/GVH
TI,"http://www.moneycontrol.com/india/stockpricequote/autoancillaries/globeactivetechnologies/GAT01
TI,"http://www.moneycontrol.com/india/stockpricequote/diversified/globeinternationalcarriers/GIC11
TI,"http://www.moneycontrol.com/india/stockpricequote/textilesgeneral/globetextilesindia/GTI
TI,"http://www.moneycontrol.com/india/stockpricequote/textileswoollenworsted/globusconstructorsdevelopers/GF09
TI,"http://www.moneycontrol.com/india/stockpricequote/cablespowerothers/globuscorpooration/KC05
TI,"http://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/globusspirits/GS
TI,"http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/glofamecotspinindustries/GCI04
TI,"http://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/gmbreweries/GMB
TI,"http://www.moneycontrol.com/india/stockpricequote/fertilisers/gujaratnarmadavalleyfertilizerschemicals/GNV
TI,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/goaagrooils/GAO
TI,"http://www.moneycontrol.com/india/stockpricequote/domesticappliances/goaelectricalsfans/GEF
TI,"http://www.moneycontrol.com/india/stockpricequote/foodprocessing/goafruitspecialities/GFS03
TI,"http://www.moneycontrol.com/india/stockpricequote/chemicals/goclcorporation/GOC01
TI,"http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/godavaridrugs/GD
TI,"http://www.moneycontrol.com/india/stockpricequote/fertilisers/godavarifertiliserschemicals/GFC
TI,"http://www.moneycontrol.com/india/stockpricequote/electronicscomponents/godhacabconinsulation/GCI06
TI,"http://www.moneycontrol.com/india/stockpricequote/godhacabcon/godhacabconinsulation/GCI
TI,"http://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/godrejproperties/GP11
TI,"http://www.moneycontrol.com/india/stockpricequote/financeinvestments/godrichfinancesecurities/GFS01
TI,"http://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/goenkadiamondjewels/GDJ01
TI,"http://www.moneycontrol.com/india/stockpricequote/textilescottonblended/gokaktextiles/GT08
TI,"http://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/gokaldasexports/GE05
TI,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/gokulagroresources/GAR
TI,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/gokulrefoilssolvent/GRS
TI,"http://www.moneycontrol.com/india/stockpricequote/financegeneral/goldlineinternationalfinvest/GLI01
TI,"http://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/goldmultifab/GML01
TI,"http://www.moneycontrol.com/india/stockpricequote/financeinvestments/goldcrestcorporation/GS03
TI,"http://www.moneycontrol.com/india/stockpricequote/vanaspatioils/goldenagrotechindustries/GAT
TI,"http://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/goldenbreweries/GBL
TI,"http://www.moneycontrol.com/india/stockpricequote/textilesgeneral/goldencarpets/GC14
TI,"http://www.moneycontrol.com/india/stockpricequote/diversified/goldencresteducationservices/GCE
TI,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/goldenproteins/GPL
TI,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/goldensoya/GSL04
TI,"http://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/goldiaminternational/GI10
TI,"http://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/goldwontextiles/GT01
TI,"http://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/golkundadiamondsjewellery/GDJ
TI,"http://www.moneycontrol.com/india/stockpricequote/castingsforgings/gontermannpeipersindia/GPI04
TI,"http://www.moneycontrol.com/india/stockpricequote/plastics/goodvalueirrigation/GVI
TI,"http://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/goodrickegroup/GG02
TI,"http://www.moneycontrol.com/india/stockpricequote/fertilisers/goodvaluemarketingcompany/GMC
TI,"http://www.moneycontrol.com/india/stockpricequote/domesticappliances/goraniindustries/GI20
TI,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/gordonherbertindia/GHI
TI,"http://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/gordonwoodroffe/GW
TI,"http://www.moneycontrol.com/india/stockpricequote/plastics/gothiplasconindia/GPI05
TI,"http://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/goyalassociates/GA06
TI,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/gpindustries/GPI03
TI,"http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/gptinfraprojects/GPT01
TI,"http://www.moneycontrol.com/india/stockpricequote/textilesprocessing/grabalalokimpex/GAI04
TI,"http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/granhealpharma/GHP
TI,"http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/granulesindia/GI25
TI,"http://www.moneycontrol.com/india/stockpricequote/printingstationery/graphiccharts/GC13
TI,"http://www.moneycontrol.com/india/stockpricequote/textilesweaving/gravityindia/GI26
TI,"http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/greensignalbiopharma/GBP01
TI,"http://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/greenviewpowerprojects/GPP02
TI,"http://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/gremachteaestates/GTE02
TI,"http://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/gretexindustries/GI33
TI,"http://www.moneycontrol.com/india/stockpricequote/computerssoftwaretraining/greycellseducation/MJP01
TI,"http://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/grovyindia/GI32
TI,"http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/growthtechnoprojects/GTP01
TI,"http://www.moneycontrol.com/india/stockpricequote/fasteners/gsautointernational/GSA
TI,"http://www.moneycontrol.com/india/stockpricequote/fertilisers/gujaratstatefertilizerschemicals/GSF
TI,"http://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/gslindia/GSL
TI,"http://www.moneycontrol.com/india/stockpricequote/textilesmanmade/gslnovapetrochemicals/NP09
TI,"http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/gslsecurities/GSL01
TI,"http://www.moneycontrol.com/india/stockpricequote/textilesprocessing/gsplindia/GSP01
TI,"http://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/gtl/GTL01
TI,"http://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/gtlinfrastructure/GTL02
TI,"http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/gtnindustries/GTN01
TI,"http://www.moneycontrol.com/india/stockpricequote/textilesgeneral/gtntextiles/GTN02
TI,"http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/guficbiosciences/GB04
TI,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/gujaratambujaexports/GAE
TI,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/gujaratambujacotspin/GAC02
TI,"http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/gujaratambujaproteins/GAP
TI,"http://www.moneycontrol.com/india/stockpricequote/castingsforgings/gujaratconcast/GC07
TI,"http://www.moneycontrol.com/india/stockpricequote/textilesprocessing/gujaratcotex/GC09
TI,"http://www.moneycontrol.com/india/stockpricequote/textilesmanmade/gujaratcraftindustries/GCI01
TI,"http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/gujaratcreditcorporation/GCC02
TI,"http://www.moneycontrol.com/india/stockpricequote/textilesmanmade/gujaratfilaments/GF06
TI,"http://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/gujaratindustriespowerco/GIP
TI,"http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/gujaratinjectkerala/GIK
TI,"http://www.moneycontrol.com/india/stockpricequote/metalsnonferrous/gujaratintrux/GI16
TI,"http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/gujaratinvesta/GI17
TI,"http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/gujaratlykaorganics/GLO
TI,"http://www.moneycontrol.com/india/stockpricequote/miningminerals/gujaratmineraldevelopmentcorporation/GMD
TI,"http://www.moneycontrol.com/india/stockpricequote/textilesgeneral/gujaratnarmadaknitwear/GNK
TI,"http://www.moneycontrol.com/india/stockpricequote/textilesprocessing/gujaratnitrates/GN01
TI,"http://www.moneycontrol.com/india/stockpricequote/cablestelephone/gujaratopticalcommunication/GOC
TI,"http://www.moneycontrol.com/india/stockpricequote/plastics/gujaratpolyweave/GP05
TI,"http://www.moneycontrol.com/india/stockpricequote/plastics/gujaratpropack/GP06
TI,"http://www.moneycontrol.com/india/stockpricequote/financetermlendinginstitutions/gujaratstatefinancecorporation/GSF01
TI,"http://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/gujaratstatepetronet/GSP02
TI,"http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/gujarattercelaboratories/GTL
TI,"http://www.moneycontrol.com/india/stockpricequote/textilesprocessing/gujarattexspin/GT02
TI,"http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/gujaratthemisbiosyn/GTB01
TI,"http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/gujaratvitapharma/GVP
TI,"http://www.moneycontrol.com/india/stockpricequote/plastics/gujaratchemiplasto/GCP01
TI,"http://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/gujaratgas/GGC
TI,"http://www.moneycontrol.com/india/stockpricequote/chemicals/gujaratindolube/GIL04
TI,"http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/gujaratinject/GIL
TI,"http://www.moneycontrol.com/india/stockpricequote/electricals/gujaratinstruments/GIL01
TI,"http://www.moneycontrol.com/india/stockpricequote/plastics/gujaratpipes/GPL01
TI,"http://www.moneycontrol.com/india/stockpricequote/chemicals/gujchemdistillersindia/GDI
TI,"http://www.moneycontrol.com/india/stockpricequote/plastics/gummadiindustries/GI18
TI,"http://www.moneycontrol.com/india/stockpricequote/textilesprocessing/guptasynthetics/GS07
TI,"http://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/gvkpowerinfrastructure/GVK
TI,"http://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/gyandevelopersbuilders/GDB
TI,"http://www.moneycontrol.com/india/stockpricequote/packaging/hktradeinternational/TI16
TI,"http://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/hpmindustries/HPM
TI,"http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/hallmarkhealthcare/HH
TI,"http://www.moneycontrol.com/india/stockpricequote/miningminerals/hamcominingsmelting/HAM
TI,"http://www.moneycontrol.com/india/stockpricequote/textilesprocessing/haniindustries/H
TI,"http://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/hanileratextiles/HET
TI,"http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/hanjerfibres/HF
TI,"http://www.moneycontrol.com/india/stockpricequote/plastics/hanspolyurethanes/HP06
TI,"http://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/hanumanteacompany/HTC
TI,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/hanungtoystextiles/HTT
TI,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/harekrishnainvestmentindustries/HKI01
TI,"http://www.moneycontrol.com/india/stockpricequote/miscellaneous/harigovindinternational/HGI
TI,"http://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/hariaapparels/HA05
TI,"http://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/hariaexports/HE
TI,"http://www.moneycontrol.com/india/stockpricequote/castingsforgings/harigcrankshaft/HC
TI,"http://www.moneycontrol.com/india/stockpricequote/autoancillaries/haritaseatingsystems/HSS02
TI,"http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/harleystreetpharmaceuticals/HPL
TI,"http://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/harrisonsmalyalam/HM02
TI,"http://www.moneycontrol.com/india/stockpricequote/plastics/harshpolymersindia/HPI
TI,"http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/harshitaorganics/HO
TI,"http://www.moneycontrol.com/india/stockpricequote/fertilisers/harshvardhanchemicalsminerals/HCM
TI,"http://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/hartroncommunications/HC01
TI,"http://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/hartronnetworks/HN
TI,"http://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/haryanabreweries/HB
